path,label
dataset/mouth\yawn\yawn_26-MaleNoGlasses-Yawning_75.jpg,yawn
dataset/mouth\yawn\yawn_26-MaleNoGlasses-Yawning_80.jpg,yawn
dataset/mouth\yawn\yawn_26-MaleNoGlasses-Yawning_85.jpg,yawn
dataset/mouth\yawn\yawn_26-MaleNoGlasses-Yawning_90.jpg,yawn
dataset/mouth\yawn\yawn_26-MaleNoGlasses-Yawning_95.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_0.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_10.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_100.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_105.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_110.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_115.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_120.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_125.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_130.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_135.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_140.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_145.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_15.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_150.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_155.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_160.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_165.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_170.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_175.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_180.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_185.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_190.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_195.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_20.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_200.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_205.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_210.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_215.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_220.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_225.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_230.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_235.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_240.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_245.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_25.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_250.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_255.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_260.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_265.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_270.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_275.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_280.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_285.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_290.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_295.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_30.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_300.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_305.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_310.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_315.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_320.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_325.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_330.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_335.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_340.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_345.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_35.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_350.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_355.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_360.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_365.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_370.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_375.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_380.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_385.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_390.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_395.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_40.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_400.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_405.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_410.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_415.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_420.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_425.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_430.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_435.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_440.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_445.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_45.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_450.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_455.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_460.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_465.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_470.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_475.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_480.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_485.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_490.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_495.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_5.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_50.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_500.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_505.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_510.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_515.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_520.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_525.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_530.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_535.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_540.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_545.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_55.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_550.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_555.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_560.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_565.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_570.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_575.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_580.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_585.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_590.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_595.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_60.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_600.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_605.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_610.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_615.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_620.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_625.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_630.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_635.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_640.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_645.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_65.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_650.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_655.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_660.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_665.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_670.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_675.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_680.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_685.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_690.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_695.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_70.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_700.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_75.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_80.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_85.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_90.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleNoGlasses-TalkingYawning_95.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_0.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_10.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_100.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_105.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_110.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_115.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_120.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_125.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_130.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_135.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_140.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_145.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_15.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_150.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_155.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_160.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_165.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_170.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_175.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_180.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_185.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_190.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_195.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_20.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_200.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_205.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_210.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_215.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_220.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_225.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_230.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_235.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_240.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_245.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_25.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_250.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_255.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_260.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_265.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_270.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_275.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_280.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_285.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_290.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_295.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_30.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_300.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_305.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_310.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_315.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_320.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_325.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_330.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_335.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_340.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_345.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_35.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_350.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_355.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_360.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_365.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_370.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_375.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_380.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_385.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_390.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_395.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_40.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_400.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_405.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_410.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_415.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_420.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_425.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_45.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_5.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_50.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_55.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_60.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_65.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_70.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_75.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_80.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_85.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_90.jpg,yawn
dataset/mouth\yawn\yawn_27-FemaleSunGlasses-Yawning_95.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_0.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_10.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_100.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_105.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_110.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_115.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_120.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_125.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_130.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_135.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_140.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_145.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_15.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_150.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_155.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_160.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_165.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_170.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_175.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_180.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_185.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_190.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_195.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_20.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_200.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_205.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_210.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_215.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_220.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_225.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_230.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_235.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_240.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_245.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_25.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_250.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_255.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_260.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_265.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_270.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_275.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_280.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_285.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_290.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_295.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_30.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_300.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_305.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_310.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_315.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_320.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_325.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_330.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_335.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_340.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_345.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_35.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_350.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_355.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_360.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_365.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_370.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_375.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_380.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_385.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_390.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_395.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_40.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_400.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_405.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_410.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_415.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_420.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_425.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_430.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_435.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_440.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_445.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_45.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_450.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_455.jpg,yawn
dataset/mouth\yawn\yawn_27-MaleGlasses-Yawning_460.jpg,yawn
